video_id,gloss,label,label_id,split,url,source,signer_id,frame_start,frame_end,fps,expected_video_stem,landmark_path
28108,hot,hot,22,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/hot.mp4,startasl,36,1,-1,25,data\raw\WLASL100\videos\28108,data\landmarks\wlasl100\28108.npy
28109,hot,hot,22,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hot-9X3bjjuKGMM.mp4,signschool,52,1,-1,25,data\raw\WLASL100\videos\28109,data\landmarks\wlasl100\28109.npy
28110,hot,hot,22,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hot-QCvXMjNN4PE.mp4,signschool,6,1,-1,25,data\raw\WLASL100\videos\28110,data\landmarks\wlasl100\28110.npy
28111,hot,hot,22,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hot-wy-09ieHXhM.mp4,signschool,39,1,-1,25,data\raw\WLASL100\videos\28111,data\landmarks\wlasl100\28111.npy
28112,hot,hot,22,val,https://media.asldeafined.com/vocabulary/1468638601.9688.mp4,asldeafined,21,1,-1,25,data\raw\WLASL100\videos\28112,data\landmarks\wlasl100\28112.npy
28113,hot,hot,22,train,https://www.handspeak.com/word/h/hot2.mp4,handspeak,14,1,-1,25,data\raw\WLASL100\videos\28113,data\landmarks\wlasl100\28113.npy
28114,hot,hot,22,train,https://www.handspeak.com/word/h/hot.mp4,handspeak,20,1,-1,25,data\raw\WLASL100\videos\28114,data\landmarks\wlasl100\28114.npy
28115,hot,hot,22,train,https://www.signingsavvy.com/signs/mp4/14/14232.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL100\videos\28115,data\landmarks\wlasl100\28115.npy
28116,hot,hot,22,train,https://www.signingsavvy.com/signs/mp4/6/6109.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL100\videos\28116,data\landmarks\wlasl100\28116.npy
28107,hot,hot,22,train,https://media.spreadthesign.com/video/mp4/13/58462.mp4,spreadthesign,0,1,-1,25,data\raw\WLASL100\videos\28107,data\landmarks\wlasl100\28107.npy
28118,hot,hot,22,train,https://www.youtube.com/watch?v=a0robonALIk,aslu,5,1,-1,25,data\raw\WLASL100\videos\28118,data\landmarks\wlasl100\28118.npy
28119,hot,hot,22,test,https://www.youtube.com/watch?v=Eya_OdUAevw,aslu,64,1,-1,25,data\raw\WLASL100\videos\28119,data\landmarks\wlasl100\28119.npy
28120,hot,hot,22,train,https://www.youtube.com/watch?v=Eya_OdUAevw,aslu,5,1,-1,25,data\raw\WLASL100\videos\28120,data\landmarks\wlasl100\28120.npy
28121,hot,hot,22,test,https://www.youtube.com/watch?v=F84dU7A7jI0,aslu,5,1,-1,25,data\raw\WLASL100\videos\28121,data\landmarks\wlasl100\28121.npy
28122,hot,hot,22,train,https://www.youtube.com/watch?v=IqCHIu9NrZs,aslu,5,1,-1,25,data\raw\WLASL100\videos\28122,data\landmarks\wlasl100\28122.npy
28123,hot,hot,22,train,https://www.youtube.com/watch?v=Ob3drndU_yM,nabboud,65,1,-1,25,data\raw\WLASL100\videos\28123,data\landmarks\wlasl100\28123.npy
28124,hot,hot,22,train,http://www.aslpro.com/main/h/hot.swf,aslpro,72,1,-1,25,data\raw\WLASL100\videos\28124,data\landmarks\wlasl100\28124.npy
69389,like,like,23,test,http://aslbricks.org/New/ASL-Videos/like.mp4,aslbrick,118,1,-1,25,data\raw\WLASL100\videos\69389,data\landmarks\wlasl100\69389.npy
33266,like,like,23,train,https://media.spreadthesign.com/video/mp4/13/457551.mp4,spreadthesign,8,1,-1,25,data\raw\WLASL100\videos\33266,data\landmarks\wlasl100\33266.npy
68093,like,like,23,test,https://www.youtube.com/watch?v=0qeMFifNqC4,valencia-asl,109,1,-1,25,data\raw\WLASL100\videos\68093,data\landmarks\wlasl100\68093.npy
70299,like,like,23,train,https://www.youtube.com/watch?v=CSj7IScvZnE,northtexas,121,5546,5667,25,data\raw\WLASL100\videos\70299,data\landmarks\wlasl100\70299.npy
33285,like,like,23,train,http://www.aslsearch.com/signs/videos/like4.mp4,aslsearch,12,1,-1,25,data\raw\WLASL100\videos\33285,data\landmarks\wlasl100\33285.npy
33267,like,like,23,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/like.mp4,startasl,38,1,-1,25,data\raw\WLASL100\videos\33267,data\landmarks\wlasl100\33267.npy
33286,like,like,23,test,http://www.aslsearch.com/signs/videos/like.mp4,aslsearch,12,1,-1,25,data\raw\WLASL100\videos\33286,data\landmarks\wlasl100\33286.npy
33268,like,like,23,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20really%20like-7y5Ye-2-ZBs.mp4,signschool,60,1,-1,25,data\raw\WLASL100\videos\33268,data\landmarks\wlasl100\33268.npy
33269,like,like,23,train,https://media.asldeafined.com/vocabulary/1468711783.5361.mp4,asldeafined,13,1,-1,25,data\raw\WLASL100\videos\33269,data\landmarks\wlasl100\33269.npy
33270,like,like,23,val,https://media.asldeafined.com/vocabulary/1468711809.2438.mp4,asldeafined,13,1,-1,25,data\raw\WLASL100\videos\33270,data\landmarks\wlasl100\33270.npy
33271,like,like,23,val,https://www.handspeak.com/word/l/like.mp4,handspeak,20,1,-1,25,data\raw\WLASL100\videos\33271,data\landmarks\wlasl100\33271.npy
33273,like,like,23,train,https://www.signingsavvy.com/signs/mp4/14/14298.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL100\videos\33273,data\landmarks\wlasl100\33273.npy
33274,like,like,23,train,https://www.signingsavvy.com/signs/mp4/6/6394.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL100\videos\33274,data\landmarks\wlasl100\33274.npy
33277,like,like,23,train,https://www.youtube.com/watch?v=qK3SqANZheA,aslu,5,1,-1,25,data\raw\WLASL100\videos\33277,data\landmarks\wlasl100\33277.npy
33278,like,like,23,train,https://www.youtube.com/watch?v=SbXfT74yfDI,scott,82,1,-1,25,data\raw\WLASL100\videos\33278,data\landmarks\wlasl100\33278.npy
33279,like,like,23,train,https://www.youtube.com/watch?v=vh7DN3usJgc,aslu,5,1,-1,25,data\raw\WLASL100\videos\33279,data\landmarks\wlasl100\33279.npy
33280,like,like,23,val,https://www.youtube.com/watch?v=vh7DN3usJgc,aslu,5,1,-1,25,data\raw\WLASL100\videos\33280,data\landmarks\wlasl100\33280.npy
33281,like,like,23,train,https://www.youtube.com/watch?v=vzUKt2pjkRI,aslu,5,1,-1,25,data\raw\WLASL100\videos\33281,data\landmarks\wlasl100\33281.npy
33282,like,like,23,train,https://www.youtube.com/watch?v=vzUKt2pjkRI,aslu,5,1,-1,25,data\raw\WLASL100\videos\33282,data\landmarks\wlasl100\33282.npy
33283,like,like,23,train,https://www.youtube.com/watch?v=xKY35YaWuLE,nabboud,69,1,-1,25,data\raw\WLASL100\videos\33283,data\landmarks\wlasl100\33283.npy
33284,like,like,23,train,http://www.aslpro.com/main/l/like.swf,aslpro,87,1,-1,25,data\raw\WLASL100\videos\33284,data\landmarks\wlasl100\33284.npy
34822,many,many,24,test,https://www.youtube.com/watch?v=IxO7unGawfk,asl5200,9,461,517,25,data\raw\WLASL100\videos\34822,data\landmarks\wlasl100\34822.npy
69396,many,many,24,val,http://aslbricks.org/New/ASL-Videos/many.mp4,aslbrick,118,1,-1,25,data\raw\WLASL100\videos\69396,data\landmarks\wlasl100\69396.npy
70308,many,many,24,val,https://www.youtube.com/watch?v=pc0-gVEETVg,northtexas,121,1524,1638,25,data\raw\WLASL100\videos\70308,data\landmarks\wlasl100\70308.npy
34823,many,many,24,train,https://media.spreadthesign.com/video/mp4/13/246018.mp4,spreadthesign,2,1,-1,25,data\raw\WLASL100\videos\34823,data\landmarks\wlasl100\34823.npy
34824,many,many,24,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/many.mp4,startasl,38,1,-1,25,data\raw\WLASL100\videos\34824,data\landmarks\wlasl100\34824.npy
34825,many,many,24,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Many%202-j0vvJVAAcBs.mp4,signschool,6,1,-1,25,data\raw\WLASL100\videos\34825,data\landmarks\wlasl100\34825.npy
34826,many,many,24,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Many-RzCIBY5rsGA.mp4,signschool,6,1,-1,25,data\raw\WLASL100\videos\34826,data\landmarks\wlasl100\34826.npy
34827,many,many,24,train,https://media.asldeafined.com/vocabulary/1468713681.2568.mp4,asldeafined,13,1,-1,25,data\raw\WLASL100\videos\34827,data\landmarks\wlasl100\34827.npy
34828,many,many,24,val,https://www.handspeak.com/word/m/many2.mp4,handspeak,20,1,-1,25,data\raw\WLASL100\videos\34828,data\landmarks\wlasl100\34828.npy
34829,many,many,24,train,https://www.handspeak.com/word/m/many.mp4,handspeak,20,1,-1,25,data\raw\WLASL100\videos\34829,data\landmarks\wlasl100\34829.npy
34830,many,many,24,train,https://www.signingsavvy.com/signs/mp4/6/6570.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL100\videos\34830,data\landmarks\wlasl100\34830.npy
34831,many,many,24,train,https://www.signingsavvy.com/signs/mp4/8/8040.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL100\videos\34831,data\landmarks\wlasl100\34831.npy
67873,many,many,24,train,https://youtu.be/eTmzHLtBOnU,asllex,109,1,-1,25,data\raw\WLASL100\videos\67873,data\landmarks\wlasl100\67873.npy
34832,many,many,24,train,https://www.signingsavvy.com/signs/mp4/8/8041.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL100\videos\34832,data\landmarks\wlasl100\34832.npy
34833,many,many,24,train,https://www.youtube.com/watch?v=3B2kbN-ai6Y,nabboud,7,1,-1,25,data\raw\WLASL100\videos\34833,data\landmarks\wlasl100\34833.npy
34834,many,many,24,test,https://www.youtube.com/watch?v=7O2mS0Kz4CA,aslu,5,1,-1,25,data\raw\WLASL100\videos\34834,data\landmarks\wlasl100\34834.npy
34835,many,many,24,train,https://www.youtube.com/watch?v=KBk8p5Xv2ow,aslu,5,1,-1,25,data\raw\WLASL100\videos\34835,data\landmarks\wlasl100\34835.npy
34836,many,many,24,test,https://www.youtube.com/watch?v=Ku9SWR4uSUI,aslu,5,1,-1,25,data\raw\WLASL100\videos\34836,data\landmarks\wlasl100\34836.npy
34837,many,many,24,train,https://www.youtube.com/watch?v=MHJPgvs2kP8,nabboud,7,1,-1,25,data\raw\WLASL100\videos\34837,data\landmarks\wlasl100\34837.npy
34838,many,many,24,train,http://www.aslpro.com/main/m/many.swf,aslpro,83,1,-1,25,data\raw\WLASL100\videos\34838,data\landmarks\wlasl100\34838.npy
34839,many,many,24,train,http://www.aslsearch.com/signs/videos/many.mp4,aslsearch,41,1,-1,25,data\raw\WLASL100\videos\34839,data\landmarks\wlasl100\34839.npy
36927,mother,mother,25,test,https://www.youtube.com/watch?v=IxO7unGawfk,asl5200,9,2187,2239,25,data\raw\WLASL100\videos\36927,data\landmarks\wlasl100\36927.npy
69402,mother,mother,25,val,http://aslbricks.org/New/ASL-Videos/mother.mp4,aslbrick,116,1,-1,25,data\raw\WLASL100\videos\69402,data\landmarks\wlasl100\69402.npy
36945,mother,mother,25,val,http://www.aslpro.com/main/m/mother.swf,aslpro,87,1,-1,25,data\raw\WLASL100\videos\36945,data\landmarks\wlasl100\36945.npy
36946,mother,mother,25,train,http://www.aslsearch.com/signs/videos/mama.mp4,aslsearch,41,1,-1,25,data\raw\WLASL100\videos\36946,data\landmarks\wlasl100\36946.npy
36930,mother,mother,25,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/mother.mp4,startasl,36,1,-1,25,data\raw\WLASL100\videos\36930,data\landmarks\wlasl100\36930.npy
36931,mother,mother,25,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Mother%20Wiggle-ZwJlF1W1GbE.mp4,signschool,4,1,-1,25,data\raw\WLASL100\videos\36931,data\landmarks\wlasl100\36931.npy
36932,mother,mother,25,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Mother.mp4,signschool,52,1,-1,25,data\raw\WLASL100\videos\36932,data\landmarks\wlasl100\36932.npy
36933,mother,mother,25,train,https://media.asldeafined.com/vocabulary/1468716729.3803.mp4,asldeafined,13,1,-1,25,data\raw\WLASL100\videos\36933,data\landmarks\wlasl100\36933.npy
36934,mother,mother,25,val,https://www.handspeak.com/word/m/mother2.mp4,handspeak,14,1,-1,25,data\raw\WLASL100\videos\36934,data\landmarks\wlasl100\36934.npy
36936,mother,mother,25,train,https://www.signingsavvy.com/signs/mp4/6/6508.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL100\videos\36936,data\landmarks\wlasl100\36936.npy
36937,mother,mother,25,train,https://www.signingsavvy.com/signs/mp4/6/6509.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL100\videos\36937,data\landmarks\wlasl100\36937.npy
36938,mother,mother,25,train,https://www.youtube.com/watch?v=4nGdzLPvoP4,aslu,5,1,-1,25,data\raw\WLASL100\videos\36938,data\landmarks\wlasl100\36938.npy
66147,mother,mother,25,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/MO/MOTHER-1590.mp4,aslsignbank,97,1,-1,25,data\raw\WLASL100\videos\66147,data\landmarks\wlasl100\66147.npy
66146,mother,mother,25,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/MO/MOTHER-509.mp4,aslsignbank,90,1,-1,25,data\raw\WLASL100\videos\66146,data\landmarks\wlasl100\66146.npy
36929,mother,mother,25,train,https://media.spreadthesign.com/video/mp4/13/48601.mp4,spreadthesign,56,1,-1,25,data\raw\WLASL100\videos\36929,data\landmarks\wlasl100\36929.npy
67908,mother,mother,25,test,https://youtu.be/MEhxsAx_n6A,asllex,109,1,-1,25,data\raw\WLASL100\videos\67908,data\landmarks\wlasl100\67908.npy
36939,mother,mother,25,train,https://www.youtube.com/watch?v=8yzUd0Md_uY,aslu,5,1,-1,25,data\raw\WLASL100\videos\36939,data\landmarks\wlasl100\36939.npy
36940,mother,mother,25,test,https://www.youtube.com/watch?v=CMElqMGZrHc,aslu,5,1,-1,25,data\raw\WLASL100\videos\36940,data\landmarks\wlasl100\36940.npy
36941,mother,mother,25,train,https://www.youtube.com/watch?v=gmBUPfuUbzc,aslu,5,1,-1,25,data\raw\WLASL100\videos\36941,data\landmarks\wlasl100\36941.npy
36942,mother,mother,25,train,https://www.youtube.com/watch?v=qUkCg3rtEws,aslu,5,1,-1,25,data\raw\WLASL100\videos\36942,data\landmarks\wlasl100\36942.npy
36944,mother,mother,25,train,https://www.youtube.com/watch?v=zv4zGZ92WAY,aslu,5,1,-1,25,data\raw\WLASL100\videos\36944,data\landmarks\wlasl100\36944.npy
38982,now,now,26,test,https://www.youtube.com/watch?v=1_jXxjd0lKE,asl5200,9,1842,1871,25,data\raw\WLASL100\videos\38982,data\landmarks\wlasl100\38982.npy
69413,now,now,26,val,http://aslbricks.org/New/ASL-Videos/now.mp4,aslbrick,118,1,-1,25,data\raw\WLASL100\videos\69413,data\landmarks\wlasl100\69413.npy
38994,now,now,26,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20now-0wcuocGAvNU.mp4,signschool,70,1,-1,25,data\raw\WLASL100\videos\38994,data\landmarks\wlasl100\38994.npy
70345,now,now,26,train,https://www.youtube.com/watch?v=bq-HmgjGzmw,northtexas,121,4000,4107,25,data\raw\WLASL100\videos\70345,data\landmarks\wlasl100\70345.npy
68694,now,now,26,train,https://www.youtube.com/watch?v=mKDG2tGn1Y8,lillybauer,115,1,69,25,data\raw\WLASL100\videos\68694,data\landmarks\wlasl100\68694.npy
68770,now,now,26,train,https://www.youtube.com/watch?v=OQM3x-HY2dM,lillybauer,113,50,116,25,data\raw\WLASL100\videos\68770,data\landmarks\wlasl100\68770.npy
68114,now,now,26,train,https://www.youtube.com/watch?v=vmGh2IPdSRU,valencia-asl,109,1,-1,25,data\raw\WLASL100\videos\68114,data\landmarks\wlasl100\68114.npy
38999,now,now,26,train,https://www.signingsavvy.com/signs/mp4/7/7774.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL100\videos\38999,data\landmarks\wlasl100\38999.npy
39000,now,now,26,val,https://www.signingsavvy.com/signs/mp4/9/9785.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL100\videos\39000,data\landmarks\wlasl100\39000.npy
39001,now,now,26,train,https://www.youtube.com/watch?v=EtW1-NdM5qI,aslu,5,1,-1,25,data\raw\WLASL100\videos\39001,data\landmarks\wlasl100\39001.npy
39002,now,now,26,train,https://www.youtube.com/watch?v=EtW1-NdM5qI,aslu,5,1,-1,25,data\raw\WLASL100\videos\39002,data\landmarks\wlasl100\39002.npy
39003,now,now,26,train,https://www.youtube.com/watch?v=g2j70neQ_lI,aslu,5,1,-1,25,data\raw\WLASL100\videos\39003,data\landmarks\wlasl100\39003.npy
38990,now,now,26,train,https://media.spreadthesign.com/video/mp4/13/111145.mp4,spreadthesign,2,1,-1,25,data\raw\WLASL100\videos\38990,data\landmarks\wlasl100\38990.npy
67937,now,now,26,train,https://youtu.be/hIPRC-_00vs,asllex,109,1,-1,25,data\raw\WLASL100\videos\67937,data\landmarks\wlasl100\67937.npy
39004,now,now,26,train,https://www.youtube.com/watch?v=OdOx4qaYlKI,aslu,5,1,-1,25,data\raw\WLASL100\videos\39004,data\landmarks\wlasl100\39004.npy
39005,now,now,26,test,http://www.aslpro.com/main/n/now.swf,aslpro,30,1,-1,25,data\raw\WLASL100\videos\39005,data\landmarks\wlasl100\39005.npy
39006,now,now,26,train,http://www.aslsearch.com/signs/videos/now.mp4,aslsearch,12,1,-1,25,data\raw\WLASL100\videos\39006,data\landmarks\wlasl100\39006.npy
38991,now,now,26,test,https://media.spreadthesign.com/video/mp4/13/49006.mp4,spreadthesign,56,1,-1,25,data\raw\WLASL100\videos\38991,data\landmarks\wlasl100\38991.npy
38995,now,now,26,train,https://media.asldeafined.com/vocabulary/1468719996.5074.mp4,asldeafined,13,1,-1,25,data\raw\WLASL100\videos\38995,data\landmarks\wlasl100\38995.npy
38996,now,now,26,train,https://www.handspeak.com/word/n/now.mp4,handspeak,14,1,-1,25,data\raw\WLASL100\videos\38996,data\landmarks\wlasl100\38996.npy
38997,now,now,26,train,https://www.signingsavvy.com/signs/mp4/7/7687.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL100\videos\38997,data\landmarks\wlasl100\38997.npy
40114,orange,orange,27,test,https://www.youtube.com/watch?v=K1VPkuTMpP0,asl5200,9,1181,1240,25,data\raw\WLASL100\videos\40114,data\landmarks\wlasl100\40114.npy
69422,orange,orange,27,val,http://aslbricks.org/New/ASL-Videos/orange.mp4,aslbrick,118,1,-1,25,data\raw\WLASL100\videos\69422,data\landmarks\wlasl100\69422.npy
70310,orange,orange,27,val,https://www.youtube.com/watch?v=pc0-gVEETVg,northtexas,121,1835,1938,25,data\raw\WLASL100\videos\70310,data\landmarks\wlasl100\70310.npy
70249,orange,orange,27,train,https://www.youtube.com/watch?v=WprUBqi3iBc,northtexas,121,1858,1971,25,data\raw\WLASL100\videos\70249,data\landmarks\wlasl100\70249.npy
68122,orange,orange,27,train,https://www.youtube.com/watch?v=WuwIz-vDMUc,valencia-asl,111,1,-1,25,data\raw\WLASL100\videos\68122,data\landmarks\wlasl100\68122.npy
40115,orange,orange,27,train,https://media.spreadthesign.com/video/mp4/13/91534.mp4,spreadthesign,2,1,-1,25,data\raw\WLASL100\videos\40115,data\landmarks\wlasl100\40115.npy
40116,orange,orange,27,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/orange.mp4,startasl,36,1,-1,25,data\raw\WLASL100\videos\40116,data\landmarks\wlasl100\40116.npy
40117,orange,orange,27,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Orange-mylSeGckZJs.mp4,signschool,39,1,-1,25,data\raw\WLASL100\videos\40117,data\landmarks\wlasl100\40117.npy
40118,orange,orange,27,val,https://media.asldeafined.com/vocabulary/1468722445.5887.mp4,asldeafined,13,1,-1,25,data\raw\WLASL100\videos\40118,data\landmarks\wlasl100\40118.npy
40119,orange,orange,27,train,https://media.asldeafined.com/vocabulary/1468722468.1582.mp4,asldeafined,13,1,-1,25,data\raw\WLASL100\videos\40119,data\landmarks\wlasl100\40119.npy
40120,orange,orange,27,train,https://www.handspeak.com/word/o/orange.mp4,handspeak,14,1,-1,25,data\raw\WLASL100\videos\40120,data\landmarks\wlasl100\40120.npy
40121,orange,orange,27,train,https://www.signingsavvy.com/signs/mp4/14/14519.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL100\videos\40121,data\landmarks\wlasl100\40121.npy
40122,orange,orange,27,train,https://www.youtube.com/watch?v=3VAeP_x9tFg,aslu,5,1,-1,25,data\raw\WLASL100\videos\40122,data\landmarks\wlasl100\40122.npy
40123,orange,orange,27,train,https://www.youtube.com/watch?v=gHyJ2zdCVHw,aslu,5,1,-1,25,data\raw\WLASL100\videos\40123,data\landmarks\wlasl100\40123.npy
66246,orange,orange,27,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/OR/ORANGE-521.mp4,aslsignbank,107,1,-1,25,data\raw\WLASL100\videos\66246,data\landmarks\wlasl100\66246.npy
67949,orange,orange,27,test,https://youtu.be/F4cpgfDA0ds,asllex,109,1,-1,25,data\raw\WLASL100\videos\67949,data\landmarks\wlasl100\67949.npy
40124,orange,orange,27,train,https://www.youtube.com/watch?v=juHCHcRrGew,nabboud,68,1,-1,25,data\raw\WLASL100\videos\40124,data\landmarks\wlasl100\40124.npy
40126,orange,orange,27,test,https://www.youtube.com/watch?v=V3hT7-PIJz4,scott,47,1,-1,25,data\raw\WLASL100\videos\40126,data\landmarks\wlasl100\40126.npy
40128,orange,orange,27,train,http://www.aslpro.com/main/o/orange.swf,aslpro,30,1,-1,25,data\raw\WLASL100\videos\40128,data\landmarks\wlasl100\40128.npy
40129,orange,orange,27,train,http://www.aslsearch.com/signs/videos/orange.mp4,aslsearch,12,1,-1,25,data\raw\WLASL100\videos\40129,data\landmarks\wlasl100\40129.npy
40130,orange,orange,27,train,http://www.aslsearch.com/signs/videos/orange.mp4,aslsearch,12,1,-1,25,data\raw\WLASL100\videos\40130,data\landmarks\wlasl100\40130.npy
56552,table,table,28,test,https://www.youtube.com/watch?v=x6CehcknaH8,asl5200,9,24,80,25,data\raw\WLASL100\videos\56552,data\landmarks\wlasl100\56552.npy
70323,table,table,28,val,https://www.youtube.com/watch?v=pc0-gVEETVg,northtexas,121,4848,4943,25,data\raw\WLASL100\videos\70323,data\landmarks\wlasl100\70323.npy
68972,table,table,28,val,https://www.youtube.com/watch?v=VQMheRBg2Mw,lillybauer,115,1,54,25,data\raw\WLASL100\videos\68972,data\landmarks\wlasl100\68972.npy
56573,table,table,28,train,http://www.aslpro.com//main/t/table_place_setting.swf,aslpro,72,1,-1,25,data\raw\WLASL100\videos\56573,data\landmarks\wlasl100\56573.npy
56574,table,table,28,train,http://www.aslpro.com//main/t/table_stacking.swf,aslpro,72,1,-1,25,data\raw\WLASL100\videos\56574,data\landmarks\wlasl100\56574.npy
56557,table,table,28,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Booth%2C%20Desk%2C%20Table-8QbAD7Y9UEk.mp4,signschool,4,1,-1,25,data\raw\WLASL100\videos\56557,data\landmarks\wlasl100\56557.npy
56576,table,table,28,train,http://www.aslpro.com//main/t/table_umbrella_and_chairs.swf,aslpro,72,1,-1,25,data\raw\WLASL100\videos\56576,data\landmarks\wlasl100\56576.npy
56577,table,table,28,train,http://www.aslpro.com//main/t/table_umbrella.swf,aslpro,49,1,-1,25,data\raw\WLASL100\videos\56577,data\landmarks\wlasl100\56577.npy
56578,table,table,28,val,http://www.aslpro.com//main/t/table_vanity.swf,aslpro,49,1,-1,25,data\raw\WLASL100\videos\56578,data\landmarks\wlasl100\56578.npy
56579,table,table,28,train,http://www.aslsearch.com/signs/videos/counter2.mp4,aslsearch,12,1,-1,25,data\raw\WLASL100\videos\56579,data\landmarks\wlasl100\56579.npy
56558,table,table,28,train,https://media.asldeafined.com/vocabulary/1468942806.9415.mp4,asldeafined,13,1,-1,25,data\raw\WLASL100\videos\56558,data\landmarks\wlasl100\56558.npy
56556,table,table,28,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/table.mp4,startasl,38,1,-1,25,data\raw\WLASL100\videos\56556,data\landmarks\wlasl100\56556.npy
56560,table,table,28,train,https://www.handspeak.com/word/t/table.mp4,handspeak,14,1,-1,25,data\raw\WLASL100\videos\56560,data\landmarks\wlasl100\56560.npy
56563,table,table,28,train,https://www.signingsavvy.com/signs/mp4/9/9252.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL100\videos\56563,data\landmarks\wlasl100\56563.npy
56564,table,table,28,train,https://www.youtube.com/watch?v=DB5oSxy6rrc,nabboud,65,1,-1,25,data\raw\WLASL100\videos\56564,data\landmarks\wlasl100\56564.npy
67275,table,table,28,test,https://youtu.be/XtP6_KGsQwE,asllex,109,1,-1,25,data\raw\WLASL100\videos\67275,data\landmarks\wlasl100\67275.npy
56566,table,table,28,train,https://www.youtube.com/watch?v=mEgQI-DHntY,aslu,5,1,-1,25,data\raw\WLASL100\videos\56566,data\landmarks\wlasl100\56566.npy
56567,table,table,28,test,https://www.youtube.com/watch?v=UJINxF1cSUA,aslu,5,1,-1,25,data\raw\WLASL100\videos\56567,data\landmarks\wlasl100\56567.npy
56568,table,table,28,train,http://www.aslpro.com//main/t/table_coffee.swf,aslpro,72,1,-1,25,data\raw\WLASL100\videos\56568,data\landmarks\wlasl100\56568.npy
56569,table,table,28,train,http://www.aslpro.com//main/t/table_decorative.swf,aslpro,72,1,-1,25,data\raw\WLASL100\videos\56569,data\landmarks\wlasl100\56569.npy
56571,table,table,28,train,http://www.aslpro.com//main/t/table_folding.swf,aslpro,72,1,-1,25,data\raw\WLASL100\videos\56571,data\landmarks\wlasl100\56571.npy
69092,thanksgiving,thanksgiving,29,train,https://www.youtube.com/watch?v=ZxOqr6aCVLc,lillybauer,112,1,49,25,data\raw\WLASL100\videos\69092,data\landmarks\wlasl100\69092.npy
57645,thanksgiving,thanksgiving,29,train,https://www.youtube.com/watch?v=SX3ppKcVdKA,aslu,5,1,-1,25,data\raw\WLASL100\videos\57645,data\landmarks\wlasl100\57645.npy
57646,thanksgiving,thanksgiving,29,test,http://www.aslpro.com/main/t/thanksgiving.swf,aslpro,24,1,-1,25,data\raw\WLASL100\videos\57646,data\landmarks\wlasl100\57646.npy
57628,thanksgiving,thanksgiving,29,val,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/thanksgiving.mov,elementalasl,19,1,-1,25,data\raw\WLASL100\videos\57628,data\landmarks\wlasl100\57628.npy
57647,thanksgiving,thanksgiving,29,train,http://www.aslsearch.com/signs/videos/thanksgiving.mp4,aslsearch,12,1,-1,25,data\raw\WLASL100\videos\57647,data\landmarks\wlasl100\57647.npy
57629,thanksgiving,thanksgiving,29,val,https://media.spreadthesign.com/video/mp4/13/244790.mp4,spreadthesign,2,1,-1,25,data\raw\WLASL100\videos\57629,data\landmarks\wlasl100\57629.npy
57630,thanksgiving,thanksgiving,29,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/thanksgiving2.mp4,startasl,38,1,-1,25,data\raw\WLASL100\videos\57630,data\landmarks\wlasl100\57630.npy
57631,thanksgiving,thanksgiving,29,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/thanksgiving.mp4,startasl,38,1,-1,25,data\raw\WLASL100\videos\57631,data\landmarks\wlasl100\57631.npy
